Museum,SpecimenPfx,SpecimenNumber,SpecimenSfx,RecordNumber,FieldNumber,YearFound,StudyArea,Locality,CollectingArea,AreaModifier,Formation,Member,Level,StratigraphicUnit,Excavation,SqrNmbr,Class,Order,Family,FamilyCode,Subfamily,TribeCode,Tribe,GenusCode,GenusQualifier,Genus,SpeciesQualifier,Species,BodyElement,Side,BodyElementCode,PartDescription,PublicationAuthor,YearPublished,YearPublishedSfx
KNM,WT,16125,,,,,West Turkana,Lomekwi V,,LO5,Nachukui,Lomekwi,Lower,,,,Mammalia,Perissodactyla,Equidae,61,,,,,,Hipparion,,hasumense,UM3,Rt.,26,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16126,,1,,,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Perissodactyla,Equidae,61,,,,,,Hipparion,,hasumense,LP3,Rt.,10,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16126,,2,,,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Perissodactyla,Equidae,61,,,,,,Hipparion,,hasumense,LP4,Rt.,11,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16127,,,,,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Perissodactyla,Equidae,61,,,,,,Hipparion,,hasumense,UM1 or UM2,Lt.,12,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16128,,,85WT5,1985,West Turkana,Lomekwi V,,LO5,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Maxilla,Lt.,29,fragment with M2-M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16129,,,85WT374,1985,West Turkana,Kangatukuseo III,,KU3,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,UM,U,12,fragments (2),"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16130,A,1,85WT469,1985,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,UM1,Rt.,24,nearly complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16130,B,2,85WT469,1985,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,UM2,Rt.,25,complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16130,C,3,85WT469,1985,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,UM3,Rt.,26,complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16131,,,85WT131,1985,West Turkana,Kangatukuseo II,,KU2,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Lt.,30,fragment with M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16132,,,85WT111,1985,West Turkana,Kangatukuseo II,,KU2,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Rt.,30,fragment with M1-M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16133,,,85WT388,1985,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Lt.,30,"fragment with M2 frag., M3 complete","J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16134,,,85WT159,1985,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,LM3,Rt.,15,nearly complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16135,,,85WT218,1985,West Turkana,Lomekwi V,,LO5,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Lt.,30,"fragment with M1-M2 complete, M3 frag.","J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16136,,,85WT148,1985,West Turkana,Kangatukuseo II,,KU2,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Rt.,30,fragment with M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16137,,,85WT355,1985,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Maxilla,Lt.,29,fragment with P4-M1 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16138,,,85WT307,1985,West Turkana,Lomekwi V,,LO5,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Lt.,30,fragment with M1 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16139,,,85WT507,1985,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,UM1 or UM2,Lt.,12,complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16140,,,85WT557,1985,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Lt.,30,"fragment with P4, M3 complete","J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16141,,,85WT29,1985,West Turkana,Lomekwi II,,LO2,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Lt.,30,fragment with M2 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16142,,,85WT3,1985,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Maxilla,Lt.,29,fragment with P4-M1 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16143,A,1,85WT553,1985,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,UM2,Lt.,25,complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16143,B,2,85WT553,1985,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,UM3,Rt.,26,nearly complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16144,,,85WT555,1985,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,UM2,Lt.,25,complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16145,,,85WT546,1985,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Rt.,30,fragment with M1-M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16146,,,85WT390,1985,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Rt.,30,fragment with M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16147,A,1,85WT472,1985,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,LM3,Lt.,15,nearly complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16147,B,2,85WT472,1985,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,LM1,Lt.,13,complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16147,C,3,85WT472,1985,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,LM2,Lt.,14,complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16148,,,85WT75,1985,West Turkana,Kangatukuseo I,,KU1,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Lt.,30,"fragment with M1 frag., M2-M3 complete","J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16149,,,85WT76,1985,West Turkana,Kangatukuseo I,,KU1,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Lt.,30,"fragment with dp4 frag., M1-M3 complete","J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16150,,,85WT6,1985,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Rt.,30,fragment with M2-M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16151,,,85WT543,1985,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Rt.,30,fragment with M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16152,,,85WT491,1985,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,5,Bovini,,,Ugandax,,sp. nov.,UM1,Rt.,24,fragment,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16164,,,85WT540,1985,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Lt.,30,fragment with M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16165,A,1,85WT21,1985,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,LM3,Rt.,15,complete (unerupted),"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16165,B,2,85WT21,1985,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,LM2,Rt.,14,complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16166,,,85WT344,1985,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,LM3,Rt.,15,complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16167,,,85WT65,1985,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,LM,Rt.,12,fragment,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16168,,,,,West Turkana,Kalochoro I,,KL1,Nachukui,Natoo,,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Metridiochoerus,,compactus,Cranium,Lt. and Rt.,28,partial with Lt P4-M3 and Rt M1-M3,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16169,,,,,West Turkana,Lomekwi III,,LO3,Nachukui,Lokalalei,,,,,Mammalia,Proboscidea,Elephantidae,55,,,,,,Elephas,,recki shungurensis,Mandible,Rt.,30,frag with M2-M3,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16170,,,,,West Turkana,Kangatukuseo I,,KU1,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Kolpochoerus,,limnetes,Mandible,Lt. and Rt.,30,"symphysis with I roots, C, Lt P3","J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16171,,,,,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Kolpochoerus,,limnetes,LM3,Rt.,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16172,,,,,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,2,Alcelaphini,,cf.,Megalotragus,indet.,,UM3,Lt.,26,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16173,A-B,1,85WT401,1985,West Turkana,Lomekwi V,,LO5,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Lt. and Rt.,30,"fragment with Lt. dp2-dp4, Rt. dp3-M1 erupting","J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16175,,,85WT570,1985,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,5,Bovini,,,Ugandax,,sp. nov.,LM2,Lt.,14,nearly complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16176,,,85WT219,1985,West Turkana,Lomekwi V,,LO5,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Bovidae,63,,5,Bovini,,,Ugandax,,sp. nov.,Mandible,Lt.,30,"fragment with dp4 frag., M1-M2 complete (M2 erupting)","J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16180,,,85WT327,1985,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Bovidae,63,,5,Bovini,,,Ugandax,,sp. nov.,Maxilla,Lt.,29,fragment with M2-M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16181,,,85WT396,1985,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Bovidae,63,,5,Bovini,,,Ugandax,,sp. nov.,UM1 or UM2,Rt.,12,nearly complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16182,,,85WT396,1985,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Bovidae,63,,5,Bovini,,,Ugandax,,sp. nov.,LP4,Rt.,11,complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16183,,,85WT341,1985,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Bovidae,63,,5,Bovini,,,Ugandax,,sp. nov.,UM3,Lt.,26,nearly complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16184,,,85WT37,1985,West Turkana,Lomekwi III,,LO3,Nachukui,Lokalalei,,,,,Mammalia,Artiodactyla,Bovidae,63,,5,Bovini,,,Ugandax,,sp. nov.,Mandible,Lt.,30,fragment with M1-M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16185,A,1,85WT111,1985,West Turkana,Kangatukuseo II,,KU2,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,5,Bovini,,,Ugandax,,sp. nov.,Maxilla,Rt.,29,fragment with M2-M3 complete,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16185,B,2,85WT111,1985,West Turkana,Kangatukuseo II,,KU2,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Bovidae,63,,5,Bovini,,,Ugandax,,sp. nov.,Horn core,U,27,fragment,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16186,,,,,West Turkana,Kangatukuseo II,,KU2,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,Mandible,Rt.,30,frag with M3,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16187,,,,,West Turkana,Kangatukuseo I,,KU1,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,Mandible,Rt.,30,frags with M2-M3,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16188,,,,,West Turkana,Kangaki I,,KG1,Nachukui,Kalochoro,,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,Maxilla,Rt.,29,frag with M3,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16189,,,,,West Turkana,Kangatukuseo I,,KU1,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,UM2,Rt.,25,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16190,,,,,West Turkana,Lomekwi X,,LO10,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,euilus,LM2,Lt.,14,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16191,,,,,West Turkana,Lomekwi X,,LO10,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,euilus,LM1,Lt.,13,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16192,,,,,West Turkana,Lomekwi X,,LO10,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,euilus,UP4,Lt.,23,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16193,,,,,West Turkana,Lomekwi III,,LO3,Nachukui,Lokalalei,,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,Mandible,Lt.,30,frag with M1-M3,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16194,,,,,West Turkana,Nasechebun I,,NS1,Nachukui,Kataboi,Upper,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,euilus,Molar,,12,frags,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16195,,1,,,West Turkana,Kangatukuseo I,,KU1,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,UM3,Rt.,26,frags,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16195,,2,,,West Turkana,Kangatukuseo I,,KU1,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,UM2,Rt.,25,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16196,,,,,West Turkana,Lomekwi III,,LO3,Nachukui,Lokalalei,,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,Mandible,Lt.,30,frag with M3,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16197,,,,,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,UM3,Lt.,26,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16198,,,,,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,LM3,Rt.,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16199,,1,,,West Turkana,Lomekwi VI,,LO6,Nachukui,Kataboi,,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,euilus,UP4,Lt.,23,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16199,,2,,,West Turkana,Lomekwi VI,,LO6,Nachukui,Kataboi,,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,euilus,UM1,Lt.,24,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16199,,3,,,West Turkana,Lomekwi VI,,LO6,Nachukui,Kataboi,,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,euilus,UM1,Rt.,24,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16200,,,,,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,LM3,Rt.,15,frags,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16201,,,,,West Turkana,Lomekwi X,,LO10,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,UM3,Lt.,26,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16202,,,,,West Turkana,Kangatukuseo I,,KU1,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,LM3,Lt.,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16203,,,,,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,UM2,Rt.,25,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16204,,,,,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,Mandible,Lt.,30,frag with M3,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16205,,,,,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Metridiochoerus,,andrewsi,LM3,,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16206,,,,,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,UM2,Rt.,25,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16207,,,,,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,LM3,Rt.,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16208,,,,,West Turkana,Kangatukuseo II,,KU2,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,UM3,Lt.,26,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16209,,,,,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,LM3,Lt.,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16210,,,,,West Turkana,Kangatukuseo III,,KU3,Nachukui,,,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,LM3,Rt.,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16211,,,,,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,LM3,Rt.,15,frags,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16212,,,,,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,LM3,Rt.,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16213,,,,,West Turkana,Lomekwi I,,LO1,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,LM3,Rt.,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16214,,,,,West Turkana,Lomekwi III,,LO3,Nachukui,Lokalalei,,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Notocheorus,,scotti,LM3,Rt.,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16215,,,,,West Turkana,Lomekwi V,,LO5,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Kolpochoerus,,limnetes,UM3,Lt.,26,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16216,,,,,West Turkana,Lomekwi V,,LO5,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Nyanzachoerus,,kanamensis,Molar,U,12,enamel frags,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16217,,,,,West Turkana,Kangatukuseo I,,KU1,Nachukui,Lomekwi,Upper,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Kolpochoerus,,limnetes,Mandible,Lt. and Rt.,30,"frags with I, C, Rt P3-P4, Lt P4-M1, Lt and Rt M3","J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16218,,,,,West Turkana,Lomekwi IX,,LO9,Nachukui,Lomekwi,Middle,,,,Mammalia,Artiodactyla,Giraffidae,66,,,,,,Giraffa,indet.,,LM3,Rt.,15,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16219,,,,,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Giraffidae,66,,,,,,Giraffa,indet.,,LM3,Lt.,15,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16220,,,,,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Giraffidae,66,,,,,,Giraffa,indet.,,LP4,Rt.,11,frag,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16221,,,,,West Turkana,Lomekwi IV,,LO4,Nachukui,Lomekwi,Lower,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Potamochoerus,indet.,,UM2,Rt.,25,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16221,,,,,West Turkana,Kangatukuseo II,,KU2,Nachukui,Lomekwi,Upper,U. Lomekwi/Lokakalei,,,Mammalia,Artiodactyla,Giraffidae,66,,,,,,Sivatherium,,maurusium,LM1 or LM2,Rt.,12,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16222,,,,,West Turkana,Lomekwi III,,LO3,Nachukui,Lokalalei,,,,,Mammalia,Artiodactyla,Giraffidae,66,,,,,,Sivatherium,,maurusium,LM3,Lt.,15,,"J. Harris, F. Brown, M. Leakey",1988,
KNM,WT,16223,,,,,West Turkana,Lokalalei I,,LA1,Nachukui,Kalochoro,Lower,,,,Mammalia,Artiodactyla,Giraffidae,66,,,,,,Giraffa,indet.,,Mandible,Rt.,30,frag with M2-M3,"J. Harris, F. Brown, M. Leakey",1988,
